id,lon,lat,age,weight,rainfall,label
11286,31.45181097,-23.12945169,26,2600,151,1
11227,31.44503402,-23.12925336,24,2400,331,1
27977,31.42740491,-23.12891137,4,400,61,1
11226,31.44419971,-23.12878473,21,2100,315,1
2817,31.3804791,-23.12876442,13,1300,135,1
10893,31.37694811,-23.12871938,15,1500,21,1
465,31.79739373,-23.12865866,18,1800,275,0
11285,31.45200716,-23.12857538,27,2700,161,1
11225,31.44337266,-23.12830487,20,2000,301,1
27976,31.42801737,-23.12821275,33,3300,22,1
11224,31.44248403,-23.12793246,7,700,14,1
2818,31.38082897,-23.12792136,25,2500,226,1
10894,31.37718779,-23.12784582,27,2700,181,1
11284,31.45229112,-23.12771168,15,1500,242,1
11223,31.44160666,-23.12753895,13,1300,225,1
27975,31.42835344,-23.12736916,20,2000,188,1
2819,31.38117816,-23.12707807,18,1800,64,1
11222,31.4407679,-23.1270771,25,2500,192,1
10895,31.37740889,-23.12696803,24,2400,241,1
11283,31.45238379,-23.12681973,16,1600,178,1
27974,31.42866885,-23.12651453,3,300,334,1
11221,31.44009729,-23.12642526,38,3800,260,1
2820,31.38152802,-23.12623501,34,3400,207,1
10896,31.3775335,-23.12607239,35,3500,339,1
11282,31.45276507,-23.12599682,11,1100,265,1
11220,31.43950158,-23.12570989,24,2400,23,1
27973,31.42898429,-23.12565992,24,2400,287,1
2821,31.38187652,-23.12539147,21,2100,220,1
11281,31.45326928,-23.1252235,15,1500,168,1
10897,31.37765811,-23.12517675,14,1400,334,1
11219,31.43892444,-23.1249815,1,100,296,1
27972,31.42929973,-23.1248053,27,2700,298,1
838,31.17230664,-23.12460966,4,400,200,0
2822,31.3822261,-23.12454832,13,1300,263,1
11280,31.4536088,-23.12438054,35,3500,93,1
11237,31.43354219,-23.12430112,4,400,165,1
10898,31.37760983,-23.12429455,1,100,108,1
11218,31.43831513,-23.12427602,18,1800,156,1
11236,31.43257347,-23.12423313,8,800,201,1
11238,31.43451355,-23.12421837,3,300,288,1
11239,31.4354571,-23.12399299,33,3300,95,1
11235,31.43164637,-23.12395778,38,3800,295,1
27971,31.42961516,-23.12395069,25,2500,164,1
2823,31.38249787,-23.12388971,22,2200,78,1
11061,31.38249787,-23.12388971,1,100,134,1
11081,31.38249787,-23.12388971,20,2000,159,1
11240,31.43640721,-23.12378817,5,500,57,1
11241,31.4373688,-23.12363322,11,1100,125,1
11216,31.43769305,-23.12358005,18,1800,267,1
11217,31.43769305,-23.12358005,1,100,347,1
11242,31.43769305,-23.12358005,16,1600,203,1
11293,31.43769305,-23.12358005,23,2300,166,1
11234,31.43078384,-23.12353461,11,1100,54,1
11279,31.45383153,-23.1235013,16,1600,151,1
11368,31.42448378,-23.12349112,2,200,78,1
11369,31.42545344,-23.12343858,20,2000,192,1
10899,31.37732538,-23.1234307,10,1000,208,1
11294,31.43864105,-23.1233654,3,300,308,1
11370,31.42639295,-23.12319725,4,400,209,1
751,30.8984035,-23.12317183,21,2100,214,0
11295,31.43957481,-23.12310156,39,3900,36,1
11233,31.42993059,-23.12309607,34,3400,52,1
11374,31.42993059,-23.12309607,24,2400,251,1
27970,31.42993059,-23.12309607,5,500,194,1
11367,31.42365943,-23.12306792,2,200,32,1
11215,31.43706581,-23.12304276,34,3400,69,1
11062,31.38283633,-23.12304273,38,3800,285,1
11082,31.38222265,-23.1230236,1,100,47,1
11371,31.42732568,-23.12293031,14,1400,53,1
11296,31.44049758,-23.12280756,34,3400,199,1
11373,31.42920259,-23.1227185,25,2500,256,1
11372,31.4282589,-23.12266487,33,3300,35,1
11278,31.4540932,-23.12263139,17,1700,85,1
11297,31.44143174,-23.12256752,41,4100,297,1
10900,31.37704094,-23.12256685,15,1500,190,1
11214,31.43628342,-23.12250299,12,1200,307,1
11366,31.42303136,-23.12239018,38,3800,127,1
11063,31.38315565,-23.12218943,29,2900,170,1
11083,31.38203607,-23.12213725,23,2300,252,1
11298,31.44217198,-23.12198178,17,1700,17,1
11213,31.43549925,-23.12196515,2,200,202,1
11277,31.45455287,-23.12183647,27,2700,169,1
10901,31.37675651,-23.12170299,41,4100,157,1
11365,31.42288635,-23.12151105,36,3600,119,1
11212,31.43467163,-23.12149246,7,700,309,1
11064,31.38344513,-23.12132723,28,2800,33,1
11084,31.38181158,-23.12125842,13,1300,202,1
11299,31.44272772,-23.12124375,19,1900,21,1
11211,31.4337478,-23.12120523,40,4000,206,1
11276,31.45490439,-23.12099561,5,500,190,1
11210,31.43281883,-23.12092794,11,1100,243,1
10902,31.3763807,-23.12089269,11,1100,318,1
11209,31.43188154,-23.12067603,26,2600,194,1
11364,31.42297662,-23.12061188,27,2700,323,1
11085,31.38136793,-23.12047363,9,900,259,1
11065,31.3836979,-23.12045511,30,3000,301,1
11300,31.44311493,-23.12041494,11,1100,325,1
2692,31.43095868,-23.1203857,19,1900,265,1
11208,31.43095868,-23.1203857,11,1100,49,1
10903,31.37565766,-23.12028589,26,2600,65,1
11275,31.45514341,-23.12012004,28,2800,117,1
11086,31.38057307,-23.1199564,25,2500,109,1
11363,31.42307392,-23.11971334,13,1300,261,1
10904,31.37495677,-23.11966378,6,600,157,1
11087,31.37967216,-23.1196147,38,3800,56,1
11066,31.38392218,-23.11957633,37,3700,304,1
11301,31.44336421,-23.11954604,5,500,42,1
2693,31.43128543,-23.11953473,10,1000,94,1
11088,31.37872207,-23.11940727,5,500,31,1
11274,31.45538243,-23.11924447,26,2600,110,1
10905,31.37453297,-23.11885027,25,2500,247,1
11362,31.42316355,-23.11881416,14,1400,206,1
11089,31.37806788,-23.11880725,19,1900,152,1
11067,31.38411804,-23.11869179,12,1200,96,1
2694,31.43161055,-23.11868323,10,1000,345,1
11302,31.44354387,-23.11865841,16,1600,155,1
11273,31.45561507,-23.11836749,22,2200,98,1
10906,31.37410917,-23.11803677,15,1500,28,1
11090,31.37783718,-23.11793073,34,3400,273,1
11361,31.42324171,-23.11791402,39,3900,145,1
2695,31.43190506,-23.11782333,7,700,35,1
11068,31.38427927,-23.11780133,29,2900,231,1
11303,31.44364709,-23.11776339,37,3700,42,1
2696,31.43195202,-23.11764353,13,1300,202,1
2697,31.43195202,-23.11764353,39,3900,18,1
11272,31.45582801,-23.11748618,36,3600,62,1
10907,31.37384431,-23.11718081,9,900,100,1
11091,31.3776744,-23.1171659,7,700,311,1
11092,31.3776744,-23.1171659,6,600,289,1
11360,31.4232111,-23.1170115,40,4000,194,1
11069,31.38440685,-23.11695327,39,3900,180,1
11070,31.38440685,-23.11695327,20,2000,33,1
11304,31.44353157,-23.11687095,23,2300,221,1
2698,31.4321813,-23.11676574,1,100,165,1
11271,31.45604094,-23.11660487,17,1700,183,1
10908,31.37373317,-23.11628366,23,2300,246,1
11093,31.37765212,-23.11626625,11,1100,263,1
11359,31.42318035,-23.11610891,20,2000,181,1
11071,31.38451304,-23.11605599,38,3800,43,1
11305,31.44315101,-23.11604333,19,1900,128,1
2699,31.43241057,-23.11588795,37,3700,348,1
11270,31.45625949,-23.11572994,13,1300,184,1
10909,31.37379266,-23.11538713,6,600,338,1
11094,31.37780235,-23.11537398,26,2600,253,1
11306,31.44267207,-23.11525648,21,2100,78,1
11358,31.42323443,-23.11520933,26,2600,224,1
11072,31.3845776,-23.11515495,28,2800,46,1
2700,31.43264243,-23.11501082,31,3100,50,1
11269,31.45593203,-23.11491346,4,400,101,1
2684,31.43275202,-23.11468204,19,1900,77,1
2686,31.43275202,-23.11468204,37,3700,98,1
2701,31.43275202,-23.11468204,21,2100,288,1
10910,31.37430394,-23.11462621,30,3000,312,1
11307,31.44214874,-23.11449621,33,3300,215,1
11095,31.37795258,-23.11448171,24,2400,295,1
1000,31.43226586,-23.11442456,19,1900,287,1
1004,31.43226586,-23.11442456,31,3100,295,1
2685,31.43226586,-23.11442456,26,2600,295,1
11357,31.42336321,-23.11431418,36,3600,132,1
11268,31.45523307,-23.11428563,29,2900,262,1
11073,31.38463322,-23.11425339,5,500,162,1
10911,31.3749298,-23.11393364,32,3200,262,1
2687,31.43318675,-23.11387902,5,500,167,1
11308,31.44153972,-23.11379175,40,4000,178,1
1005,31.43158409,-23.11378749,33,3300,234,1
1006,31.43078995,-23.11372354,29,2900,207,1
11267,31.4545133,-23.1136755,34,3400,89,1
11096,31.37811488,-23.11359141,2,200,236,1
1001,31.43205042,-23.11354717,8,800,15,1
11356,31.423492,-23.11341903,25,2500,252,1
11074,31.38468015,-23.11335142,21,2100,152,1
10912,31.37550869,-23.11321044,24,2400,111,1
2688,31.433706,-23.11311652,32,3200,220,1
11266,31.45377264,-23.11308797,23,2300,83,1
11309,31.44120946,-23.11294691,6,600,260,1
1002,31.43143056,-23.11288166,1,100,270,1
11097,31.37830383,-23.11270546,18,1800,189,1
11246,31.43750394,-23.11263157,17,1700,349,1
1003,31.43100787,-23.1126149,28,2800,291,1
11265,31.45300932,-23.11252495,17,1700,131,1
11355,31.42362078,-23.11252388,17,1700,76,1
11075,31.38472311,-23.11244928,37,3700,224,1
2689,31.43433195,-23.11242351,2,200,111,1
11245,31.43655903,-23.11241903,14,1400,11,1
10913,31.37573098,-23.11233901,37,3700,29,1
11247,31.43837467,-23.11233292,16,1600,177,1
11310,31.44105653,-23.11206104,26,2600,147,1
11264,31.45223155,-23.11198162,20,2000,46,1
11244,31.43577903,-23.11189187,7,700,149,1
11098,31.37849279,-23.11181951,15,1500,335,1
11354,31.42416779,-23.11181265,18,1800,297,1
11248,31.43915914,-23.11180688,19,1900,224,1
2690,31.43495066,-23.11172526,32,3200,239,1
11263,31.45133842,-23.11163622,8,800,293,1
11076,31.38477275,-23.11154742,32,3200,112,1
11262,31.45037656,-23.11149315,39,3900,286,1
10914,31.37583697,-23.1114419,34,3400,71,1
11261,31.44944799,-23.1112559,9,900,63,1
11353,31.42490565,-23.11122132,38,3800,280,1
11249,31.43986535,-23.11118487,13,1300,76,1
11311,31.44106048,-23.11115889,36,3600,94,1
2691,31.4355062,-23.11104674,25,2500,265,1
10612,31.4355062,-23.11104674,37,3700,252,1
11243,31.4355062,-23.11104674,7,700,209,1
11099,31.37868752,-23.1109353,11,1100,57,1
10613,31.43641256,-23.1107627,12,1200,112,1
11260,31.44865309,-23.11073359,40,4000,139,1
11077,31.38482307,-23.11064559,6,600,154,1
11250,31.44064453,-23.11064469,29,2900,109,1
11352,31.42553801,-23.11056901,1,100,64,1
10915,31.37564388,-23.11056844,14,1400,77,1
11258,31.44680352,-23.11050773,16,1600,349,1
11259,31.44776437,-23.11038866,22,2200,235,1
11312,31.44129618,-23.11029033,5,500,262,1
10614,31.43720265,-23.11027866,21,2100,149,1
11257,31.44588204,-23.11027742,32,3200,247,1
11251,31.44130507,-23.11026824,28,2800,261,1
11252,31.44130507,-23.11026824,39,3900,287,1
11313,31.44130507,-23.11026824,25,2500,211,1
11100,31.37926622,-23.11023173,27,2700,322,1
11102,31.38117828,-23.11007958,9,900,161,1
11101,31.38020385,-23.11002448,7,700,333,1
11103,31.38214221,-23.10999424,8,800,25,1
11253,31.44220123,-23.10992506,34,3400,162,1
11256,31.44505227,-23.10980162,37,3700,309,1
11078,31.38487134,-23.10974409,16,1600,144,1
10916,31.37527854,-23.10973213,32,3200,207,1
11254,31.44314336,-23.109696,15,1500,234,1
11351,31.42573002,-23.10968361,5,500,266,1
10615,31.4376064,-23.10962503,3,300,166,1
10616,31.4376064,-23.10962503,7,700,238,1
11314,31.4376064,-23.10962503,14,1400,118,1
11104,31.38302543,-23.10962388,7,700,334,1
11255,31.44411077,-23.10960557,12,1200,339,1
11315,31.43672269,-23.1092427,10,1000,274,1
11105,31.38382317,-23.10910377,17,1700,201,1
11316,31.43583098,-23.10887509,7,700,301,1
10917,31.37515927,-23.10885807,15,1500,163,1
11079,31.38492466,-23.10884242,6,600,13,1
11350,31.42594447,-23.10880267,34,3400,257,1
10617,31.43780452,-23.10874988,34,3400,289,1
11106,31.38463939,-23.10860838,20,2000,40,1
11317,31.43493927,-23.10850747,7,700,68,1
2742,31.38494825,-23.10842194,40,4000,316,1
11080,31.38494825,-23.10842194,14,1400,110,1
11107,31.38494825,-23.10842194,31,3100,226,1
11318,31.43404757,-23.10813985,18,1800,83,1
10918,31.37551293,-23.10802628,38,3800,21,1
11349,31.42615964,-23.10792184,21,2100,105,1
10618,31.43779001,-23.10785245,10,1000,265,1
11319,31.43315588,-23.10777222,3,300,194,1
2743,31.38499853,-23.10752011,24,2400,11,1
11320,31.43230632,-23.10732764,26,2600,18,1
10919,31.37590103,-23.10720063,28,2800,251,1
11348,31.42638293,-23.10704299,29,2900,192,1
373,31.49915277,-23.10699821,14,1400,290,0
10619,31.43784424,-23.10695537,3,300,302,1
11321,31.43145959,-23.10687834,23,2300,320,1
2744,31.38504906,-23.10661829,2,200,133,1
10920,31.37629984,-23.10637708,11,1100,142,1
11322,31.43065317,-23.10636937,37,3700,195,1
10620,31.4373279,-23.10620574,29,2900,99,1
11347,31.42664793,-23.10617385,4,400,71,1
10921,31.37715636,-23.10596436,7,700,325,1
11323,31.42987754,-23.10582536,13,1300,199,1
2745,31.38509966,-23.10571648,19,1900,201,1
2702,31.43681017,-23.10569457,5,500,146,1
10621,31.43681017,-23.10569457,14,1400,220,1
10922,31.37803615,-23.10557303,18,1800,218,1
11346,31.4269628,-23.10532012,14,1400,50,1
2703,31.43602911,-23.10527049,22,2200,186,1
11177,31.43602911,-23.10527049,11,1100,209,1
11324,31.42917367,-23.1051996,20,2000,178,1
10923,31.37891592,-23.10518168,18,1800,313,1
10924,31.37981676,-23.10483717,20,2000,165,1
2746,31.38515026,-23.10481467,7,700,345,1
11345,31.42758192,-23.10464135,12,1200,192,1
11178,31.43533297,-23.10463739,14,1400,73,1
10925,31.3807255,-23.10450867,6,600,121,1
11325,31.42861426,-23.10446149,21,2100,303,1
11326,31.42843229,-23.10420875,5,500,135,1
11327,31.42843229,-23.10420875,24,2400,221,1
11344,31.42843229,-23.10420875,38,3800,132,1
10926,31.38149136,-23.10397148,30,3000,236,1
11179,31.43470025,-23.1039536,40,4000,56,1
2747,31.38519262,-23.10391249,32,3200,234,1
417,31.54772405,-23.10376384,4,400,19,0
11328,31.42797755,-23.10341135,5,500,225,1
10927,31.38181694,-23.10313911,1,100,266,1
11180,31.43441213,-23.10309173,35,3500,349,1
2748,31.38526467,-23.10301198,12,1200,267,1
11329,31.42757676,-23.10258793,21,2100,157,1
10928,31.38193693,-23.10224293,29,2900,37,1
11181,31.43420701,-23.10220898,17,1700,219,1
2749,31.38545268,-23.10212635,2,200,160,1
11330,31.42716108,-23.10177098,21,2100,165,1
10929,31.38200647,-23.10134498,39,3900,153,1
11182,31.43397417,-23.10133258,6,600,61,1
2750,31.38574808,-23.10126664,18,1800,247,1
11331,31.42671186,-23.100971,37,3700,274,1
11183,31.43357398,-23.1005112,26,2600,110,1
10930,31.38187028,-23.10045656,20,2000,80,1
2751,31.38615403,-23.10044699,40,4000,268,1
11332,31.42613637,-23.10024156,21,2100,313,1
11184,31.43315317,-23.09969662,21,2100,84,1
2752,31.38667306,-23.09968403,9,900,234,1
10931,31.38156479,-23.0995999,40,4000,91,1
11333,31.42553338,-23.09953273,33,3300,211,1
2753,31.38728803,-23.09898396,16,1600,210,1
11185,31.43276258,-23.09886904,23,2300,118,1
11334,31.42487662,-23.09886514,30,3000,267,1
502,31.76141532,-23.09882091,37,3700,59,0
10932,31.3812643,-23.0987417,31,3100,311,1
2754,31.38799188,-23.09835992,16,1600,16,1
11335,31.42413969,-23.0982729,35,3500,252,1
433,30.99464571,-23.09818455,10,1000,45,0
11186,31.43231551,-23.09806758,29,2900,336,1
2730,31.40859669,-23.09790571,14,1400,346,1
2731,31.40957243,-23.09790308,39,3900,302,1
10933,31.381422,-23.09788542,15,1500,307,1
2729,31.40762244,-23.09784984,3,300,112,1
2755,31.38877399,-23.09782191,36,3600,177,1
2732,31.41054231,-23.09781093,41,4100,182,1
2728,31.40665002,-23.09777076,41,4100,136,1
11336,31.42337242,-23.09771522,36,3600,256,1
2727,31.40567765,-23.09769126,2,200,137,1
2733,31.41150307,-23.09765341,23,2300,143,1
2726,31.40470617,-23.09760284,20,2000,46,1
2710,31.38929327,-23.09753741,5,500,108,1
2756,31.38929327,-23.09753741,31,3100,326,1
10943,31.38929327,-23.09753741,3,300,276,1
2725,31.40373462,-23.09751516,31,3100,81,1
2724,31.40276217,-23.0974364,13,1300,266,1
2734,31.41244696,-23.0974269,33,3300,298,1
2723,31.40178905,-23.09736522,28,2800,43,1
11187,31.43179763,-23.09730237,38,3800,108,1
2722,31.40081722,-23.09728037,41,4100,133,1
10942,31.38882441,-23.09725272,35,3500,312,1
11337,31.42256199,-23.09721384,31,3100,270,1
10941,31.38785018,-23.09721139,34,3400,350,1
2721,31.39984566,-23.0971928,22,2200,184,1
10934,31.38202527,-23.09717929,19,1900,237,1
2711,31.39017753,-23.09715669,7,700,17,1
2735,31.41336289,-23.09711851,39,3900,261,1
2720,31.3988734,-23.09711224,38,3800,41,1
2719,31.39790228,-23.09702092,23,2300,190,1
10940,31.38690417,-23.09700936,33,3300,201,1
2718,31.39692994,-23.09694205,3,300,57,1
2712,31.39110683,-23.09688638,16,1600,254,1
2717,31.39595721,-23.09686647,8,800,25,1
2716,31.39498533,-23.09678218,38,3800,41,1
11338,31.42172342,-23.09675203,30,3000,74,1
2736,31.41424971,-23.09674235,3,300,243,1
2713,31.39206477,-23.09672195,15,1500,112,1
2715,31.39401286,-23.09670442,24,2400,103,1
2714,31.39303822,-23.09666894,7,700,268,1
11188,31.43119772,-23.09659049,38,3800,102,1
10939,31.3860477,-23.09658159,13,1300,86,1
270,31.57840791,-23.09655799,5,500,329,0
10935,31.38268923,-23.09651752,34,3400,25,1
11339,31.4208614,-23.09632828,38,3800,269,1
2737,31.41510535,-23.09630956,8,800,37,1
10938,31.38522778,-23.09609184,27,2700,29,1
93,31.96059776,-23.09602516,24,2400,81,0
10936,31.38343654,-23.09594933,37,3700,279,1
11340,31.42000296,-23.09589856,27,2700,91,1
11189,31.43057375,-23.0958961,35,3500,127,1
2738,31.41591715,-23.09580942,36,3600,210,1
10937,31.38435603,-23.09571317,32,3200,232,1
11341,31.41913392,-23.09548917,4,400,66,1
2739,31.4166773,-23.09524357,5,500,194,1
11190,31.42995786,-23.09519561,31,3100,206,1
11342,31.41824889,-23.09510819,13,1300,112,1
2740,31.41746684,-23.09472284,12,1200,256,1
2704,31.4174807,-23.09470213,35,3500,105,1
2741,31.4174807,-23.09470213,20,2000,141,1
11343,31.4174807,-23.09470213,22,2200,166,1
11191,31.42948533,-23.09440645,36,3600,312,1
2705,31.41808026,-23.09402717,23,2300,214,1
11192,31.42909275,-23.09358038,39,3900,61,1
2706,31.41878895,-23.09340639,16,1600,76,1
2707,31.41949141,-23.09277939,16,1600,151,1
11193,31.4287531,-23.09273382,26,2600,37,1
2708,31.4201643,-23.09212595,5,500,244,1
2709,31.42025614,-23.09203028,5,500,30,1
11144,31.42025614,-23.09203028,28,2800,230,1
11176,31.42025614,-23.09203028,12,1200,341,1
11143,31.42020217,-23.09196733,7,700,204,1
11194,31.42857396,-23.09184892,5,500,200,1
11175,31.42076124,-23.09139021,16,1600,321,1
11142,31.41950162,-23.09134609,37,3700,273,1
11195,31.42857028,-23.09094607,3,300,288,1
11141,31.41868511,-23.09086769,16,1600,295,1
11174,31.421207,-23.09058852,19,1900,195,1
11140,31.41777439,-23.0905427,38,3800,37,1
11139,31.41686367,-23.09021771,10,1000,309,1
11196,31.42858319,-23.09004432,36,3600,93,1
11138,31.41595296,-23.08989271,6,600,10,1
11173,31.42153076,-23.08973709,5,500,34,1
11137,31.41504225,-23.08956771,41,4100,282,1
11136,31.41413155,-23.08924271,10,1000,321,1
11197,31.42848614,-23.08914629,30,3000,74,1
11172,31.42169929,-23.08884826,31,3100,85,1
86,31.4762032,-23.08883516,5,500,27,0
11135,31.41328432,-23.08881676,2,200,128,1
11131,31.41146171,-23.08840229,31,3100,140,1
11132,31.41243773,-23.08839078,24,2400,289,1
11133,31.41244074,-23.08839074,3,300,217,1
11134,31.41244074,-23.08839074,19,1900,38,1
11198,31.42822836,-23.08828148,33,3300,295,1
11130,31.41050293,-23.0882645,23,2300,237,1
674,31.76796346,-23.08803436,26,2600,314,0
11171,31.42171483,-23.08794622,30,3000,337,1
11129,31.40968407,-23.08780987,35,3500,185,1
11199,31.42753884,-23.08767954,37,3700,88,1
143,31.66288016,-23.08747147,35,3500,167,0
11200,31.42664967,-23.08730756,34,3400,132,1
11128,31.4091512,-23.08705966,19,1900,206,1
11170,31.42158435,-23.08705263,5,500,72,1
11201,31.4257448,-23.08696934,38,3800,161,1
11202,31.42483155,-23.08665055,38,3800,294,1
11203,31.42393534,-23.08630754,16,1600,42,1
11127,31.4088358,-23.08620996,26,2600,198,1
11169,31.4213015,-23.08619094,6,600,53,1
11204,31.42324977,-23.0856659,19,1900,175,1
11167,31.42089026,-23.0853728,3,300,256,1
11168,31.42089026,-23.0853728,39,3900,93,1
11207,31.42089026,-23.0853728,26,2600,143,1
11126,31.40867427,-23.08532212,18,1800,261,1
11205,31.42246965,-23.08512988,31,3100,345,1
11206,31.42155897,-23.08497531,6,600,338,1
11125,31.40805272,-23.0846696,13,1300,210,1
11166,31.42034722,-23.08462928,9,900,257,1
11124,31.40722891,-23.08419475,24,2400,190,1
11165,31.41969146,-23.08396223,14,1400,222,1
11123,31.40673219,-23.08342859,3,300,189,1
11164,31.41898774,-23.08333652,24,2400,176,1
11163,31.4182753,-23.08271926,37,3700,234,1
11122,31.40635751,-23.08259473,26,2600,57,1
11162,31.41756553,-23.08209937,24,2400,342,1
11121,31.40598283,-23.08176088,31,3100,159,1
11161,31.41686136,-23.08147404,31,3100,141,1
11120,31.40560815,-23.08092702,36,3600,239,1
11160,31.41615217,-23.08085359,25,2500,334,1
11159,31.41544149,-23.08023461,6,600,277,1
11119,31.40525837,-23.08008407,38,3800,144,1
843,31.73403748,-23.07992879,14,1400,337,0
11158,31.41472816,-23.07961824,20,2000,289,1
11118,31.40491614,-23.07923837,31,3100,148,1
11157,31.41401832,-23.07899844,27,2700,120,1
11117,31.40457391,-23.07839266,10,1000,64,1
11156,31.41330871,-23.07837841,3,300,302,1
11155,31.41260039,-23.07775712,41,4100,81,1
11116,31.40425976,-23.07753983,5,500,234,1
11154,31.41189198,-23.07713593,16,1600,98,1
11115,31.40408798,-23.07665089,31,3100,241,1
11153,31.41118089,-23.07651737,15,1500,261,1
11152,31.41047234,-23.07589632,28,2800,52,1
133,31.91893624,-23.07586796,30,3000,167,0
11114,31.40408644,-23.07574885,1,100,93,1
11151,31.40977878,-23.07526106,34,3400,228,1
833,31.32462036,-23.07508188,12,1200,253,0
11113,31.40418838,-23.07485413,35,3500,114,1
11150,31.40911722,-23.07459744,24,2400,55,1
67,31.79310264,-23.07428385,15,1500,334,0
11112,31.40456798,-23.0740308,26,2600,42,1
640,31.38124147,-23.07398201,19,1900,225,0
11149,31.4084925,-23.07390389,30,3000,346,1
296,31.90793424,-23.07324742,21,2100,270,0
11111,31.40500282,-23.07322328,16,1600,260,1
11148,31.40790327,-23.07318421,27,2700,303,1
11147,31.40736707,-23.07243016,13,1300,129,1
11110,31.40535924,-23.07238261,22,2200,88,1
11146,31.40685903,-23.07165914,4,400,133,1
11109,31.40573211,-23.07154823,11,1100,204,1
2683,31.40636762,-23.07087896,19,1900,143,1
11108,31.40636762,-23.07087896,37,3700,32,1
11145,31.40636762,-23.07087896,6,600,189,1
2682,31.40633182,-23.07082169,40,4000,214,1
2681,31.40584867,-23.07003707,28,2800,163,1
776,31.6992677,-23.06984866,3,300,182,0
2680,31.40535919,-23.06925581,14,1400,69,1
2679,31.40486918,-23.06847485,14,1400,133,1
2678,31.40438765,-23.06768938,28,2800,74,1
2677,31.40389784,-23.06690831,33,3300,84,1
2676,31.40341115,-23.06612557,39,3900,104,1
356,31.84150358,-23.06587054,12,1200,295,0
2675,31.40292443,-23.06534286,35,3500,342,1
2674,31.40244066,-23.06455858,20,2000,43,1
66,31.66039723,-23.06423041,12,1200,84,0
105,31.75024462,-23.06410662,13,1300,102,0
2673,31.40195123,-23.06377731,21,2100,224,1
2672,31.40146467,-23.06299454,33,3300,236,1
2671,31.40098065,-23.06221041,37,3700,165,1
2670,31.40048998,-23.06142982,6,600,80,1
2668,31.40000503,-23.06064621,31,3100,27,1
2669,31.40000503,-23.06064621,16,1600,276,1
2667,31.39977952,-23.06027374,37,3700,339,1
2666,31.39928525,-23.05949511,1,100,220,1
2665,31.39879844,-23.05871246,11,1100,100,1
788,31.94942495,-23.05840216,17,1700,214,0
737,31.91575587,-23.0583473,16,1600,143,0
2664,31.3983166,-23.05792717,32,3200,348,1
2663,31.39783042,-23.05714419,5,500,198,1
2662,31.39734758,-23.05635943,6,600,257,1
2661,31.39685942,-23.0555775,12,1200,100,1
2660,31.39638475,-23.0547885,22,2200,118,1
2659,31.39596496,-23.05397347,20,2000,336,1
2658,31.39565488,-23.05311799,3,300,310,1
2657,31.39543947,-23.05223724,41,4100,93,1
374,31.60368667,-23.05195281,15,1500,221,0
107,31.73710249,-23.05151162,3,300,252,0
2656,31.39523675,-23.05135391,27,2700,332,1
2655,31.39503858,-23.05046969,10,1000,31,1
2654,31.39483561,-23.04958641,29,2900,333,1
2653,31.39463372,-23.04870293,30,3000,260,1
2652,31.39443273,-23.04781926,13,1300,42,1
730,31.14256343,-23.04710536,28,2800,203,0
2651,31.39423278,-23.04693539,20,2000,319,1
2649,31.39402955,-23.04605217,32,3200,291,1
2650,31.39402955,-23.04605217,23,2300,330,1
2648,31.39386038,-23.0454069,3,300,169,1
2647,31.39357177,-23.04454533,14,1400,278,1
550,31.17672541,-23.04411569,28,2800,79,0
10377,31.38472233,-23.04385871,33,3300,228,1
2646,31.39320258,-23.04370996,34,3400,74,1
136,31.66469746,-23.04367822,14,1400,58,0
10378,31.38377497,-23.04365717,2,200,27,1
10376,31.38555686,-23.04361203,9,900,12,1
10379,31.38284091,-23.04343481,5,500,38,1
10380,31.38199752,-23.04298373,23,2300,214,1
2645,31.39277171,-23.04290007,30,3000,318,1
10375,31.38585465,-23.04276266,8,800,314,1
10370,31.38892632,-23.04234042,17,1700,208,1
10381,31.38143385,-23.0422514,2,200,123,1
2644,31.39226138,-23.04213085,28,2800,49,1
10374,31.38585016,-23.04188275,25,2500,258,1
10369,31.38976642,-23.04188251,13,1300,78,1
10371,31.38816118,-23.04184195,41,4100,169,1
10382,31.38075946,-23.04160618,7,700,39,1
2643,31.39172131,-23.04137875,25,2500,96,1
10372,31.38741088,-23.04130946,6,600,113,1
10368,31.39049286,-23.0412818,12,1200,317,1
10373,31.38646971,-23.04126632,36,3600,241,1
10383,31.37987688,-23.04124199,30,3000,332,1
10384,31.37897035,-23.04090792,35,3500,233,1
263,31.75014334,-23.0408739,19,1900,309,0
10385,31.37803014,-23.04068366,15,1500,298,1
2641,31.39117145,-23.0406331,8,800,39,1
2642,31.39117145,-23.0406331,26,2600,12,1
10367,31.39117145,-23.0406331,23,2300,205,1
10386,31.3770863,-23.04048071,36,3600,291,1
10388,31.37514494,-23.04041794,10,1000,17,1
10387,31.37611605,-23.04038707,18,1800,336,1
10389,31.37417283,-23.04034488,27,2700,19,1
10390,31.37319841,-23.0403097,28,2800,220,1
10391,31.37223345,-23.04018176,24,2400,188,1
2640,31.39071977,-23.0399974,29,2900,42,1
10392,31.37128457,-23.03998395,1,100,135,1
10393,31.37033987,-23.03976536,20,2000,242,1
521,31.9549301,-23.03950485,15,1500,308,0
10394,31.36941943,-23.03946587,28,2800,306,1
2639,31.39017563,-23.03924782,22,2200,152,1
10395,31.36850241,-23.03915773,30,3000,145,1
680,30.90849791,-23.03890067,32,3200,31,0
